26000000	36000000	1167.3461
27000000	36000000	1654.5038
28000000	36000000	1817.8564
29000000	36000000	2680.9058
30000000	36000000	2848.0317
31000000	36000000	4733.245
32000000	36000000	2593.175
33000000	36000000	1913.1344
34000000	36000000	1525.0176
35000000	36000000	35527.316
36000000	36000000	268634.06
16000000	37000000	385.31848
17000000	37000000	1110.5529
18000000	37000000	1878.3093
19000000	37000000	2953.428
20000000	37000000	2451.5417
21000000	37000000	2423.2944
22000000	37000000	2355.4004
23000000	37000000	2299.4617
24000000	37000000	2143.0881
25000000	37000000	1881.6805
26000000	37000000	1633.5084
27000000	37000000	2034.5704
28000000	37000000	1579.9141
29000000	37000000	2426.4963
30000000	37000000	2852.493
31000000	37000000	3685.3984
32000000	37000000	2592.9475
33000000	37000000	2269.141
34000000	37000000	1866.0563
35000000	37000000	4411.1772
36000000	37000000	29588.238
37000000	37000000	268840.5
16000000	38000000	114.66003
17000000	38000000	299.3807
18000000	38000000	854.3195
19000000	38000000	1517.0548
20000000	38000000	1927.1909
21000000	38000000	1830.7812
22000000	38000000	1119.5908
23000000	38000000	696.7785
24000000	38000000	1260.0021
25000000	38000000	563.0471
26000000	38000000	563.7552
27000000	38000000	811.3411
28000000	38000000	1028.2688
29000000	38000000	1895.3296
30000000	38000000	2246.5728
31000000	38000000	2228.8994
32000000	38000000	879.83093
33000000	38000000	640.7148
34000000	38000000	525.9661
35000000	38000000	1303.6495
36000000	38000000	3849.9094
37000000	38000000	20279.152
38000000	38000000	296536.97
16000000	39000000	219.8661
17000000	39000000	298.962
18000000	39000000	736.22394
19000000	39000000	1329.6844
20000000	39000000	1585.2687
21000000	39000000	1540.712
22000000	39000000	1062.239
23000000	39000000	755.2739
24000000	39000000	998.97107
25000000	39000000	593.3177
26000000	39000000	558.38
27000000	39000000	785.1247
28000000	39000000	860.55853
29000000	39000000	1431.993
30000000	39000000	1669.2817
31000000	39000000	1765.5549
32000000	39000000	822.03564
33000000	39000000	672.1239
34000000	39000000	522.6988
35000000	39000000	1106.0077
36000000	39000000	2292.0408
37000000	39000000	4782.5693
38000000	39000000	31138.316
39000000	39000000	270293.84
16000000	40000000	160.92035
17000000	40000000	357.78992
18000000	40000000	694.1313
19000000	40000000	1086.6917
20000000	40000000	1092.1897
21000000	40000000	1186.264
22000000	40000000	1071.9979
23000000	40000000	717.54065
24000000	40000000	823.73834
25000000	40000000	640.065
26000000	40000000	554.8179
27000000	40000000	740.9191
28000000	40000000	791.4362
29000000	40000000	1264.6638
30000000	40000000	1430.4623
31000000	40000000	1495.0955
32000000	40000000	855.13165
33000000	40000000	744.58295
34000000	40000000	630.91223
35000000	40000000	906.699
36000000	40000000	1578.0126
37000000	40000000	3031.0706
38000000	40000000	4946.95
39000000	40000000	47915.207
40000000	40000000	264280.97
16000000	41000000	137.0844
17000000	41000000	273.8851
18000000	41000000	728.7396
19000000	41000000	1134.9069
20000000	41000000	1475.3291
21000000	41000000	1351.2417
22000000	41000000	883.31775
23000000	41000000	498.84155
24000000	41000000	1057.2557
25000000	41000000	431.59528
26000000	41000000	430.0678
27000000	41000000	585.4043
28000000	41000000	819.14526
29000000	41000000	1578.0182
30000000	41000000	1820.7992
31000000	41000000	1803.1777
32000000	41000000	754.35187
33000000	41000000	488.23242
34000000	41000000	388.36688
35000000	41000000	859.6271
36000000	41000000	1954.2621
37000000	41000000	2368.4392
38000000	41000000	5350.237
39000000	41000000	8462.626
40000000	41000000	45940.99
41000000	41000000	286570.03
16000000	42000000	223.426
17000000	42000000	498.79834
18000000	42000000	1166.7699
19000000	42000000	2163.03
20000000	42000000	2091.4558
21000000	42000000	2105.7607
22000000	42000000	1609.3677
23000000	42000000	1178.8982
24000000	42000000	1409.8942
25000000	42000000	781.46075
26000000	42000000	775.0644
27000000	42000000	1158.867
28000000	42000000	1162.7051
29000000	42000000	2132.0288
30000000	42000000	2316.5054
31000000	42000000	2522.3643
32000000	42000000	1217.6355
33000000	42000000	863.7752
34000000	42000000	609.8381
35000000	42000000	1307.493
36000000	42000000	2510.2253
37000000	42000000	4441.5044
38000000	42000000	4132.3735
39000000	42000000	4766.2783
40000000	42000000	5092.5605
41000000	42000000	20211.227
42000000	42000000	294580.97
16000000	43000000	695.98157
17000000	43000000	1308.837
18000000	43000000	1886.08
19000000	43000000	2201.6362
20000000	43000000	1748.7797
21000000	43000000	1787.0529
22000000	43000000	2133.8882
23000000	43000000	1858.788
24000000	43000000	2090.0542
25000000	43000000	1888.8595
26000000	43000000	1699.7101
27000000	43000000	1590.252
28000000	43000000	1354.1136
29000000	43000000	1779.1813
30000000	43000000	1760.1891
31000000	43000000	2405.2703
32000000	43000000	2187.1023
33000000	43000000	1932.5684
34000000	43000000	1494.0458
35000000	43000000	2299.8572
36000000	43000000	2485.5237
37000000	43000000	3866.0315
38000000	43000000	2528.1191
39000000	43000000	2416.4016
40000000	43000000	2368.0793
41000000	43000000	3428.764
42000000	43000000	19098.814
43000000	43000000	262202.8
16000000	44000000	604.87866
17000000	44000000	1481.3584
18000000	44000000	1941.4882
19000000	44000000	1887.5919
20000000	44000000	1336.7119
21000000	44000000	1467.7023
22000000	44000000	1959.9935
23000000	44000000	1855.9878
24000000	44000000	1976.3561
25000000	44000000	1937.0219
26000000	44000000	1710.3959
27000000	44000000	1639.3386
28000000	44000000	1244.2301
29000000	44000000	1487.4011
30000000	44000000	1390.5782
31000000	44000000	2070.2188
32000000	44000000	2288.794
33000000	44000000	1994.6539
34000000	44000000	1584.9976
35000000	44000000	2118.855
36000000	44000000	2078.9832
37000000	44000000	3206.7295
38000000	44000000	1610.7623
39000000	44000000	1720.143
40000000	44000000	1664.2397
41000000	44000000	1765.2046
42000000	44000000	4777.1143
43000000	44000000	39445.83
44000000	44000000	254607.73
16000000	45000000	488.47852
17000000	45000000	1042.1418
18000000	45000000	2195.5557
19000000	45000000	2402.9194
20000000	45000000	1833.4105
21000000	45000000	1922.0123
22000000	45000000	2020.8154
23000000	45000000	1892.2806
24000000	45000000	2151.8948
25000000	45000000	1681.2314
26000000	45000000	1436.844
27000000	45000000	1868.8818
28000000	45000000	1459.5919
29000000	45000000	1894.6533
30000000	45000000	1899.8773
31000000	45000000	2754.2144
32000000	45000000	1910.0806
33000000	45000000	1527.7831
34000000	45000000	1152.4066
35000000	45000000	2023.0214
36000000	45000000	2609.1826
37000000	45000000	3727.6978
38000000	45000000	1873.447
39000000	45000000	1847.7527
40000000	45000000	1700.119
41000000	45000000	1751.8497
42000000	45000000	4289.015
43000000	45000000	10347.101
44000000	45000000	37461.79
45000000	45000000	245823.4
16000000	46000000	528.43494
17000000	46000000	1164.8932
18000000	46000000	2862.2004
19000000	46000000	2676.5884
20000000	46000000	1843.9274
21000000	46000000	1830.4967
22000000	46000000	2012.5411
23000000	46000000	1722.9862
24000000	46000000	2934.4958
25000000	46000000	1639.544
26000000	46000000	1690.862
27000000	46000000	2072.184
28000000	46000000	1629.8022
29000000	46000000	2062.8877
30000000	46000000	1840.4172
31000000	46000000	3218.5972
32000000	46000000	2389.1826
33000000	46000000	1737.4161
34000000	46000000	1155.7881
35000000	46000000	2627.4788
36000000	46000000	2912.5857
37000000	46000000	3191.012
38000000	46000000	1800.2375
39000000	46000000	1627.2826
40000000	46000000	1291.4642
41000000	46000000	1595.2064
42000000	46000000	2893.9019
43000000	46000000	5012.4136
44000000	46000000	6373.574
45000000	46000000	39536.01
46000000	46000000	254881.0
16000000	47000000	3060.2715
17000000	47000000	4017.8633
18000000	47000000	3076.1716
19000000	47000000	1385.8124
20000000	47000000	725.12836
21000000	47000000	807.6678
22000000	47000000	1919.7775
23000000	47000000	2151.792
24000000	47000000	2383.9365
25000000	47000000	3823.9836
26000000	47000000	3889.0005
27000000	47000000	1658.8479
28000000	47000000	1010.9804
29000000	47000000	950.1547
30000000	47000000	699.1617
31000000	47000000	1623.389
32000000	47000000	3351.7852
33000000	47000000	3968.5813
34000000	47000000	4664.741
35000000	47000000	4755.009
36000000	47000000	1403.8555
37000000	47000000	1695.6752
38000000	47000000	700.2097
39000000	47000000	737.677
40000000	47000000	706.3918
41000000	47000000	641.12604
42000000	47000000	1284.8934
43000000	47000000	3171.9204
44000000	47000000	3865.3142
45000000	47000000	4421.82
46000000	47000000	21643.754
47000000	47000000	208859.19
16000000	48000000	6749.07
17000000	48000000	4923.358
18000000	48000000	1126.6149
19000000	48000000	502.37625
20000000	48000000	177.36938
21000000	48000000	312.58566
22000000	48000000	1050.029
23000000	48000000	1348.9736
24000000	48000000	676.89825
25000000	48000000	2842.933
26000000	48000000	4421.129
27000000	48000000	896.12476
28000000	48000000	447.3384
29000000	48000000	339.08542
30000000	48000000	295.78433
31000000	48000000	630.5931
32000000	48000000	1995.0862
33000000	48000000	3817.1873
34000000	48000000	7638.4487
35000000	48000000	5920.1763
36000000	48000000	542.7824
37000000	48000000	989.6064
38000000	48000000	364.0994
39000000	48000000	461.37424
40000000	48000000	507.1077
41000000	48000000	393.101
42000000	48000000	756.78125
43000000	48000000	1808.139
44000000	48000000	1925.9094
45000000	48000000	1945.2887
46000000	48000000	3890.6797
47000000	48000000	60607.3
48000000	48000000	204962.47
16000000	49000000	7025.759
17000000	49000000	5093.814
18000000	49000000	1279.7678
19000000	49000000	558.531
20000000	49000000	246.53322
21000000	49000000	298.74023
22000000	49000000	1078.5873
23000000	49000000	1598.7195
24000000	49000000	822.9155
25000000	49000000	3203.5596
26000000	49000000	4737.7754
27000000	49000000	974.7925
28000000	49000000	499.1934
29000000	49000000	385.91516
30000000	49000000	280.87823
31000000	49000000	632.2513
32000000	49000000	2152.9868
33000000	49000000	3951.0352
34000000	49000000	7840.203
35000000	49000000	6508.92
36000000	49000000	570.5424
37000000	49000000	1006.8938
38000000	49000000	362.60925
39000000	49000000	451.46365
40000000	49000000	501.96756
41000000	49000000	387.2922
42000000	49000000	774.8969
43000000	49000000	1820.8242
44000000	49000000	1802.3529
45000000	49000000	1735.9282
46000000	49000000	3056.966
47000000	49000000	25304.121
48000000	49000000	65359.75
49000000	49000000	227628.56
16000000	50000000	1106.6337
17000000	50000000	1892.2313
18000000	50000000	3057.4956
19000000	50000000	2653.4998
20000000	50000000	1890.5847
21000000	50000000	1795.6199
22000000	50000000	2089.4973
23000000	50000000	1676.149
24000000	50000000	2902.3066
25000000	50000000	2093.6626
26000000	50000000	2129.8064
27000000	50000000	1579.8993
28000000	50000000	1319.3582
29000000	50000000	1856.5323
30000000	50000000	1637.8705
31000000	50000000	3056.0164
32000000	50000000	2745.16
33000000	50000000	2303.1477
34000000	50000000	2121.4502
35000000	50000000	3279.7144
36000000	50000000	2967.9072
37000000	50000000	2570.6887
38000000	50000000	1587.303
39000000	50000000	1352.3949
40000000	50000000	1035.6921
41000000	50000000	1336.4646
42000000	50000000	2138.2646
43000000	50000000	2949.4475
44000000	50000000	2915.0386
45000000	50000000	3964.9978
46000000	50000000	8013.228
47000000	50000000	13217.833
48000000	50000000	8811.78
49000000	50000000	18906.984
50000000	50000000	230509.5
16000000	51000000	514.3802
17000000	51000000	668.3331
18000000	51000000	1447.5615
19000000	51000000	1658.4484
20000000	51000000	1455.8771
21000000	51000000	1311.881
22000000	51000000	1110.3961
23000000	51000000	800.3747
24000000	51000000	1386.5487
25000000	51000000	830.23254
26000000	51000000	714.9758
27000000	51000000	826.15643
28000000	51000000	825.60004
29000000	51000000	1274.8341
30000000	51000000	1204.0099
31000000	51000000	1785.8301
32000000	51000000	1068.5311
33000000	51000000	749.5286
34000000	51000000	546.7475
35000000	51000000	1305.0625
36000000	51000000	1725.261
37000000	51000000	1822.6034
38000000	51000000	1274.3864
39000000	51000000	1062.5449
40000000	51000000	835.3403
41000000	51000000	985.9889
42000000	51000000	1598.2507
43000000	51000000	1589.7461
44000000	51000000	1442.9214
45000000	51000000	2048.6768
46000000	51000000	3282.1614
47000000	51000000	2457.0703
48000000	51000000	1204.8717
49000000	51000000	1800.158
50000000	51000000	55178.027
51000000	51000000	300848.88
